pixel_no,pixel_x,pixel_y,latitude,longitude,CHL_NN_mean,CHL_NN_sigma
1,3027,295,29.36721739,130.2699971,0.056837384,0.002865204
2,3028,296,29.36410108,130.2720534,0.056159817,0.002939375
3,3028,297,29.36151154,130.2713971,0.05912901,0.005952433
4,3029,298,29.35839439,130.2734524,0.05931806,0.005326587
5,3029,299,29.3558051,130.2727938,0.0585383,0.004380536
6,3030,300,29.35268803,130.2748514,0.058310494,0.004415062
7,3031,301,29.34957099,130.2769088,0.0672498,0.006527875
8,3031,302,29.34698145,130.2762503,0.06985088,0.004486565
9,3032,303,29.34386358,130.2783057,0.07367189,0.005803058
10,3032,304,29.34127414,130.2776495,0.073571615,0.003975499
11,3033,305,29.33815696,130.2797068,0.07509206,0.004523496
12,3034,306,29.33504026,130.2817612,0.07800035,0.00674182
13,3034,307,29.33245135,130.2811023,0.0779323,0.005794844
14,3035,308,29.32933307,130.2831599,0.077911615,0.0055353
15,3035,309,29.32674427,130.2825039,0.077539586,0.004397956
16,3036,310,29.32362783,130.2845589,0.07976575,0.004702842
17,3037,311,29.32051006,130.2866125,0.08187028,0.00721348
18,3037,312,29.31792098,130.2859558,0.08719011,0.010250459
19,3038,313,29.31480397,130.2880139,0.090958565,0.008646201
20,3038,314,29.31221451,130.2873544,0.09376024,0.011106821
21,3039,315,29.30909721,130.2894118,0.08583905,0.00625703
22,3040,316,29.3059791,130.2914724,0.086295374,0.007964378
23,3040,317,29.30338894,130.2908158,0.08651265,0.005983817
24,3041,318,29.30027162,130.2928683,0.08862552,0.006221127
25,3041,319,29.29768263,130.292209,0.0862222,0.007078563
26,3042,320,29.29456463,130.2942657,0.075829916,0.006596901
27,3043,321,29.29144689,130.2963218,0.07196337,0.006330168
28,3043,322,29.28885872,130.2956611,0.06901568,0.004407993
29,3044,323,29.28574153,130.2977135,0.06612424,0.005774476
30,3044,324,29.28315215,130.297058,0.06371295,0.004760182
31,3045,325,29.28003499,130.2991138,0.06418836,0.004134658
